@id,@type,rdfs:label
ndc9:434.1,skos:Concept,合成化学［化学合成］--高温．低温．高圧
ndc9:434.2,skos:Concept,合成化学［化学合成］--置換反応
ndc9:434.3,skos:Concept,合成化学［化学合成］--転位反応．転位理論
ndc9:434.4,skos:Concept,合成化学［化学合成］--付加反応．脱離反応
ndc9:434.5,skos:Concept,合成化学［化学合成］--縮合反応．重合反応
ndc9:434.6,skos:Concept,合成化学［化学合成］--特殊合成：ハロゲン化，ニトロ化，アミノ化，酸化，還元
ndc9:435.01,skos:Concept,無機化学--無機化合物の構造
ndc9:435.07,skos:Concept,無機化学--研究法．指導法．無機化学教育
ndc9:435.075,skos:Concept,無機化学--研究法．指導法．無機化学教育--無機化学実験法
ndc9:435.1,skos:Concept,無機化学--非金属元素
ndc9:435.11,skos:Concept,無機化学--非金属元素--水素 H
ndc9:435.12,skos:Concept,無機化学--水素 H--重水素 D
ndc9:435.13,skos:Concept,無機化学--水素 H--トリチウム Tr
ndc9:435.2,skos:Concept,無機化学--稀ガス元素
ndc9:435.23,skos:Concept,無機化学--稀ガス元素--ヘリウム He
ndc9:435.24,skos:Concept,無機化学--稀ガス元素--ネオン Ne
ndc9:435.25,skos:Concept,無機化学--稀ガス元素--アルゴン Ar
ndc9:435.26,skos:Concept,無機化学--稀ガス元素--クリプトン Kr
ndc9:435.27,skos:Concept,無機化学--稀ガス元素--キセノン Xe
ndc9:435.28,skos:Concept,無機化学--稀ガス元素--ラドン Rn
ndc9:435.3,skos:Concept,無機化学--ハロゲン元素とその化合物
ndc9:435.33,skos:Concept,無機化学--ハロゲン元素とその化合物--フッ素 F
ndc9:435.34,skos:Concept,無機化学--ハロゲン元素とその化合物--塩素 Cl
ndc9:435.35,skos:Concept,無機化学--ハロゲン元素とその化合物--臭素 Br
ndc9:435.36,skos:Concept,無機化学--ハロゲン元素とその化合物--ヨウ素 I
ndc9:435.37,skos:Concept,無機化学--ハロゲン元素とその化合物--アスタチン At
ndc9:435.4,skos:Concept,無機化学--酸素族元素とその化合物
ndc9:435.43,skos:Concept,無機化学--酸素族元素とその化合物--酸素 O
ndc9:435.44,skos:Concept,無機化学--酸素 O--水．重水
ndc9:435.45,skos:Concept,無機化学--酸素 O--オゾン
ndc9:435.46,skos:Concept,無機化学--酸素族元素とその化合物--硫黄 S
ndc9:435.47,skos:Concept,無機化学--酸素族元素とその化合物--セレン Se
ndc9:435.48,skos:Concept,無機化学--酸素族元素とその化合物--テルル Te
ndc9:435.5,skos:Concept,無機化学--窒素族元素とその化合物
ndc9:435.53,skos:Concept,無機化学--窒素族元素とその化合物--窒素 N
ndc9:435.54,skos:Concept,無機化学--窒素族元素とその化合物--リン［燐］ P
ndc9:435.55,skos:Concept,無機化学--窒素族元素とその化合物--ヒ素 As
ndc9:435.6,skos:Concept,無機化学--炭素とその化合物 C
ndc9:435.7,skos:Concept,無機化学--ケイ素とその化合物 Si
ndc9:435.8,skos:Concept,無機化学--ホウ素とその化合物 B
ndc9:436.1,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素
ndc9:436.11,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素--リチウム Li
ndc9:436.12,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素--ナトリウム Na
ndc9:436.13,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素--カリウム K
ndc9:436.14,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素--ルビジウム Rb
ndc9:436.15,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素--セシウム Cs
ndc9:436.17,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素--銅 Cu
ndc9:436.18,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素--銀 Ag
ndc9:436.19,skos:Concept,金属元素とその化合物--第1族元素：アルカリ金属．第11族元素：銅族元素--金 Au
ndc9:436.2,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素
ndc9:436.21,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--ベリリウム Be
ndc9:436.22,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--マグネシウム Mg
ndc9:436.23,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--カルシウム Ca
ndc9:436.24,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--ストロンチウム Sr
ndc9:436.25,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--バリウム Ba
ndc9:436.26,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--ラジウム Ra
ndc9:436.27,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--亜鉛 Zn
ndc9:436.28,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--カドミウム Cd
ndc9:436.29,skos:Concept,金属元素とその化合物--第2族元素：アルカリ土類金属．第12族元素：亜鉛族元素--水銀 Hg
ndc9:436.3,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素
ndc9:436.31,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素--スカンジウム Sc
ndc9:436.32,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素--イットリウム Y
ndc9:436.33,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素--ランタノイド元素 57―71番
ndc9:436.34,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素--アクチノイド元素 89―103番
ndc9:436.36,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素--アルミニウム Al
ndc9:436.37,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素--ガリウム Ga
ndc9:436.38,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素--インジウム In
ndc9:436.39,skos:Concept,金属元素とその化合物--第3族元素：土類金属．第13族元素：希土類元素--タリウム Tl
ndc9:436.4,skos:Concept,金属元素とその化合物--第4族元素．第14族元素
ndc9:436.41,skos:Concept,金属元素とその化合物--第4族元素．第14族元素--チタン Ti
ndc9:436.42,skos:Concept,金属元素とその化合物--第4族元素．第14族元素--ジルコニウム Zr
ndc9:436.43,skos:Concept,金属元素とその化合物--第4族元素．第14族元素--ハフニウム Hf
ndc9:436.45,skos:Concept,金属元素とその化合物--第4族元素．第14族元素--ゲルマニウム Ge
ndc9:436.46,skos:Concept,金属元素とその化合物--第4族元素．第14族元素--錫 Sn
ndc9:436.47,skos:Concept,金属元素とその化合物--第4族元素．第14族元素--鉛 Pb
ndc9:436.5,skos:Concept,金属元素とその化合物--第5族元素．第15族元素
ndc9:436.51,skos:Concept,金属元素とその化合物--第5族元素．第15族元素--バナジウム V
ndc9:436.52,skos:Concept,金属元素とその化合物--第5族元素．第15族元素--ニオブ Nb
ndc9:436.53,skos:Concept,金属元素とその化合物--第5族元素．第15族元素--タンタル Ta
ndc9:436.54,skos:Concept,金属元素とその化合物--第5族元素．第15族元素--アンチモン Sb
ndc9:436.55,skos:Concept,金属元素とその化合物--第5族元素．第15族元素--ビスマス Bi
ndc9:436.6,skos:Concept,金属元素とその化合物--第6族元素．第16族元素
ndc9:436.61,skos:Concept,金属元素とその化合物--第6族元素．第16族元素--クロム Cr
ndc9:436.62,skos:Concept,金属元素とその化合物--第6族元素．第16族元素--モリブデン Mo
ndc9:436.63,skos:Concept,金属元素とその化合物--第6族元素．第16族元素--タングステン W
ndc9:436.64,skos:Concept,金属元素とその化合物--第6族元素．第16族元素--ポロニウム Po
ndc9:436.7,skos:Concept,金属元素とその化合物--第7族元素：マンガン族
ndc9:436.71,skos:Concept,金属元素とその化合物--第7族元素：マンガン族--マンガン Mn
ndc9:436.72,skos:Concept,金属元素とその化合物--第7族元素：マンガン族--テクネチウム Tc
ndc9:436.73,skos:Concept,金属元素とその化合物--第7族元素：マンガン族--レニウム Re
ndc9:436.8,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素
ndc9:436.81,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--鉄 Fe
ndc9:436.82,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--コバルト Co
ndc9:436.83,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--ニッケル Ni
ndc9:436.84,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--ルテニウム Ru
ndc9:436.85,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--ロジウム Rh
ndc9:436.86,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--パラジウム Pd
ndc9:436.87,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--オスミウム Os
ndc9:436.88,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--イリジウム Ir
ndc9:436.89,skos:Concept,金属元素とその化合物--第8・9族元素：鉄族．第10族元素：白金族元素--白金 Pt
ndc9:437.01,skos:Concept,有機化学--有機化合物の理論・構造・反応
ndc9:437.07,skos:Concept,有機化学--研究法．指導法．有機化学教育
ndc9:437.075,skos:Concept,有機化学--研究法．指導法．有機化学教育--有機化学実験法
ndc9:437.1,skos:Concept,有機化学--鎖式化合物［脂肪族化合物．非環式化合物］
ndc9:437.2,skos:Concept,有機化学--炭化水素
ndc9:437.3,skos:Concept,有機化学--オキシ化合物．アルコール．エーテル
ndc9:437.4,skos:Concept,有機化学--オキソ化合物．アルデヒド．ケトン
ndc9:437.5,skos:Concept,有機化学--カルボン酸：蟻酸，酢酸，酪酸
ndc9:437.6,skos:Concept,有機化学--硫黄化合物：スルフィン酸，スルフォン酸
ndc9:437.7,skos:Concept,有機化学--窒素化合物：アミン，アミド
ndc9:437.8,skos:Concept,有機化学--有機金属化合物とその類似化合物
ndc9:438.1,skos:Concept,環式化合物の化学--炭素環式化合物［単素環式化合物］：脂環式化合物，芳香族化合物
ndc9:438.2,skos:Concept,環式化合物の化学--炭化水素．ハロゲン化物
ndc9:438.3,skos:Concept,環式化合物の化学--オキシ化合物．ナフトール
ndc9:438.4,skos:Concept,環式化合物の化学--オキソ化合物．アルデヒド．ケトン
ndc9:438.5,skos:Concept,環式化合物の化学--カルボン酸
ndc9:438.6,skos:Concept,環式化合物の化学--硫黄化合物
ndc9:438.7,skos:Concept,環式化合物の化学--窒素化合物
ndc9:438.8,skos:Concept,環式化合物の化学--その他の炭素環式化合物
ndc9:438.9,skos:Concept,環式化合物の化学--複素環式化合物
ndc9:439.1,skos:Concept,天然物質の化学--炭水化物．配糖体．精油．テルペン
ndc9:439.2,skos:Concept,天然物質の化学--ステロイド
ndc9:439.3,skos:Concept,天然物質の化学--アルカロイド
ndc9:439.4,skos:Concept,天然物質の化学--蛋白質
ndc9:439.5,skos:Concept,天然物質の化学--天然色素
ndc9:439.6,skos:Concept,天然物質の化学--タンニン
ndc9:439.7,skos:Concept,天然物質の化学--ビタミン
ndc9:439.8,skos:Concept,天然物質の化学--酵素
ndc9:440.12,skos:Concept,天文学．宇宙科学----宇宙物理学．天体物理学
ndc9:440.13,skos:Concept,天文学．宇宙科学----宇宙化学．天体化学
ndc9:440.14,skos:Concept,天文学．宇宙科学----電波天文学．X線天文学
ndc9:440.19,skos:Concept,天文学．宇宙科学----記述天文学
ndc9:440.28,skos:Concept,（天文学．宇宙科学--天文学者）
ndc9:440.7,skos:Concept,天文学．宇宙科学--研究法．指導法．天文学教育
ndc9:440.76,skos:Concept,天文学．宇宙科学--研究法．指導法．天文学教育--プラネタリウム
ndc9:440.8,skos:Concept,天文学．宇宙科学--叢書．全集．選集
ndc9:440.87,skos:Concept,天文学．宇宙科学--天体写真集
ndc9:440.9,skos:Concept,天文学．宇宙科学--未確認飛行物体［UFO］
ndc9:441.1,skos:Concept,理論天文学．数理天文学--天体力学：三体問題，多体問題
ndc9:441.2,skos:Concept,理論天文学．数理天文学--軌道論
ndc9:441.3,skos:Concept,理論天文学．数理天文学--摂動論
ndc9:441.4,skos:Concept,理論天文学．数理天文学--歳差論．章動論
ndc9:441.7,skos:Concept,理論天文学．数理天文学--蝕論
ndc9:442.1,skos:Concept,実地天文学．天体観測法--天文台．天体観測所
ndc9:442.2,skos:Concept,実地天文学．天体観測法--天測機械
ndc9:442.3,skos:Concept,実地天文学．天体観測法--天体望遠鏡．反射望遠鏡
ndc9:442.4,skos:Concept,実地天文学．天体観測法--六分儀．経緯儀．子午儀．天頂儀．赤道儀
ndc9:442.6,skos:Concept,実地天文学．天体観測法--天体測光学．天体分光学
ndc9:442.7,skos:Concept,実地天文学．天体観測法--天体写真術
ndc9:442.8,skos:Concept,実地天文学．天体観測法--球面天文学
ndc9:442.9,skos:Concept,実地天文学．天体観測法--位置天文学
ndc9:443.1,skos:Concept,恒星．恒星天文学--統計天文学
ndc9:443.2,skos:Concept,恒星．恒星天文学--恒星物理学．恒星スペクトル
ndc9:443.4,skos:Concept,恒星．恒星天文学--連星．重星
ndc9:443.5,skos:Concept,恒星．恒星天文学--新星．変光星．超新星
ndc9:443.6,skos:Concept,恒星．恒星天文学--銀河．銀河系
ndc9:443.7,skos:Concept,恒星．恒星天文学--星団．星雲．クェーサー
ndc9:443.8,skos:Concept,恒星．恒星天文学--星図．星表．星座
ndc9:443.9,skos:Concept,恒星．恒星天文学--宇宙論．宇宙進化論
ndc9:444.1,skos:Concept,太陽．太陽物理学--太陽の定数：大きさ，質量，太陽の電磁気現象
ndc9:444.2,skos:Concept,太陽．太陽物理学--太陽熱
ndc9:444.3,skos:Concept,太陽．太陽物理学--太陽の運動と自転
ndc9:444.4,skos:Concept,太陽．太陽物理学--太陽表面．光球．太陽黒点．太陽周縁
ndc9:444.5,skos:Concept,太陽．太陽物理学--彩層．紅炎．コロナ
ndc9:444.6,skos:Concept,太陽．太陽物理学--太陽スペクトル
ndc9:444.7,skos:Concept,太陽．太陽物理学--日蝕
ndc9:444.8,skos:Concept,太陽．太陽物理学--太陽面図．太陽の写真
ndc9:444.9,skos:Concept,太陽．太陽物理学--太陽・太陽系生成論
ndc9:445.1,skos:Concept,惑星．衛星--水星
ndc9:445.2,skos:Concept,惑星．衛星--金星
ndc9:445.3,skos:Concept,惑星．衛星--火星
ndc9:445.4,skos:Concept,惑星．衛星--小惑星
ndc9:445.5,skos:Concept,惑星．衛星--木星
ndc9:445.6,skos:Concept,惑星．衛星--土星
ndc9:445.7,skos:Concept,惑星．衛星--天王星
ndc9:445.8,skos:Concept,惑星．衛星--海王星
ndc9:445.9,skos:Concept,惑星．衛星--冥王星
ndc9:446.1,skos:Concept,月--月の定数．距離．視差
ndc9:446.2,skos:Concept,月--月の温度．月光．月相
ndc9:446.3,skos:Concept,月--月の軌道．月の運動
ndc9:446.4,skos:Concept,月--月面：月の山，月の平原
ndc9:446.5,skos:Concept,月--月の大気
ndc9:446.6,skos:Concept,月--月のスペクトル
ndc9:446.7,skos:Concept,月--月蝕
ndc9:446.8,skos:Concept,月--月面図．月の写真
ndc9:447.1,skos:Concept,彗星．流星--彗星
ndc9:447.3,skos:Concept,彗星．流星--隕石．流星群．宇宙塵
ndc9:447.4,skos:Concept,彗星．流星--黄道光．対日照
ndc9:448.07,skos:Concept,（地球．天文地理学--地球儀）
ndc9:448.1,skos:Concept,地球．天文地理学--地球の定数：太陽からの距離・視差
ndc9:448.3,skos:Concept,地球．天文地理学--地球の軌道．地球の自転
ndc9:448.4,skos:Concept,地球．天文地理学--地球座標．経緯度
ndc9:448.6,skos:Concept,地球．天文地理学--潮汐
ndc9:448.9,skos:Concept,地球．天文地理学--測地学．地図学
ndc9:449.1,skos:Concept,時法．暦学--時刻測定．時差．天文時．太陽時
ndc9:449.2,skos:Concept,時法．暦学--恒星時．恒星日．恒星月．恒星年
ndc9:449.3,skos:Concept,時法．暦学--暦書
ndc9:449.33,skos:Concept,時法．暦学--暦書--純太陰暦：マホメット暦
ndc9:449.34,skos:Concept,時法．暦学--暦書--太陰太陽暦：ユダヤ暦，ギリシア暦，中国暦，旧暦
ndc9:449.35,skos:Concept,時法．暦学--暦書--太陽暦：エジプト暦，ユリウス暦，グレゴリウス暦
ndc9:449.38,skos:Concept,時法．暦学--暦書--改暦法
ndc9:449.4,skos:Concept,時法．暦学--天文学的年代学
ndc9:449.5,skos:Concept,時法．暦学--天体暦．天体位置表
ndc9:449.8,skos:Concept,時法．暦学--各国の暦
ndc9:449.81,skos:Concept,（時法．暦学--各国の暦--盲暦）
ndc9:449.822,skos:Concept,（時法．暦学--中国暦）
ndc9:450.12,skos:Concept,地球科学．地学--地球物理学
ndc9:450.13,skos:Concept,地球科学．地学--地球化学
ndc9:450.28,skos:Concept,（地球科学．地学--地理学者）
ndc9:450.7,skos:Concept,（地球科学．地学--国際地球観測年）
ndc9:450.9,skos:Concept,地球科学．地学--自然地理
ndc9:450.98,skos:Concept,地球科学．地学--自然災害誌
ndc9:451.1,skos:Concept,気象学--理論気象学．気象力学．気象熱力学
ndc9:451.12,skos:Concept,（気象学--理論気象学．気象力学．気象熱力学--電離層）
ndc9:451.2,skos:Concept,気象学--気象観測．気象測器．気象台．測候所
ndc9:451.24,skos:Concept,気象学--気象観測．気象測器．気象台．測候所--海洋気象．海洋気象誌
ndc9:451.25,skos:Concept,気象学--気象観測．気象測器．気象台．測候所--高層気象：ラジオゾンデ，気象衛星
ndc9:451.28,skos:Concept,気象学--気象観測．気象測器．気象台．測候所--天気予報．天気図．気象警報
ndc9:451.3,skos:Concept,気象学--大気現象
ndc9:451.32,skos:Concept,気象学--大気現象--対流圏
ndc9:451.33,skos:Concept,気象学--大気現象--成層圏：オゾン層
ndc9:451.34,skos:Concept,気象学--大気現象--日射．日照
ndc9:451.35,skos:Concept,気象学--大気現象--気温．温度．湿度
ndc9:451.36,skos:Concept,気象学--大気現象--地中温度．水中温度
ndc9:451.37,skos:Concept,気象学--大気現象--大気環流．気圧．気団．前線．晴雨計
ndc9:451.4,skos:Concept,気象学--風：風向，風速，風力
ndc9:451.5,skos:Concept,気象学--大気の擾乱：台風，旋風
ndc9:451.6,skos:Concept,気象学--凝結現象
ndc9:451.61,skos:Concept,気象学--凝結現象--雲：雲形，雲向，雲速，雲高，雲量
ndc9:451.62,skos:Concept,気象学--凝結現象--霧．かすみ．もや
ndc9:451.63,skos:Concept,気象学--凝結現象--露．霜
ndc9:451.64,skos:Concept,気象学--凝結現象--雨：人工降雨
ndc9:451.65,skos:Concept,気象学--凝結現象--雹．あられ．みぞれ
ndc9:451.66,skos:Concept,気象学--凝結現象--雪．降雪誌：吹雪，積雪，雪崩
ndc9:451.67,skos:Concept,気象学--凝結現象--霧氷．樹氷．雨氷．樹霜
ndc9:451.68,skos:Concept,気象学--凝結現象--氷
ndc9:451.69,skos:Concept,気象学--凝結現象--降水量．蒸発量．雨量計
ndc9:451.7,skos:Concept,気象学--大気中の光・電気・音響現象
ndc9:451.75,skos:Concept,気象学--大気中の光・電気・音響現象--気象光学
ndc9:451.76,skos:Concept,気象学--大気中の光・電気・音響現象--気象音響学
ndc9:451.77,skos:Concept,気象学--大気中の光・電気・音響現象--空中電気学
ndc9:451.8,skos:Concept,気象学--気候学
ndc9:451.85,skos:Concept,気象学--気候学--気候変化．気候変動：温暖化，温室現象
ndc9:451.9,skos:Concept,気象学--気象図誌．気象統計．気候誌
ndc9:451.98,skos:Concept,気象学--気象図誌．気象統計．気候誌--気象災害誌
ndc9:452.028,skos:Concept,（海洋学--海洋学者）
ndc9:452.07,skos:Concept,（海洋学--海洋教育）
ndc9:452.12,skos:Concept,海洋学--海洋物理学
ndc9:452.13,skos:Concept,海洋学--海洋化学
ndc9:452.15,skos:Concept,海洋学--海洋地質学
ndc9:452.2,skos:Concept,海洋学--海洋誌
ndc9:452.21,skos:Concept,（海洋学--太平洋）
ndc9:452.22,skos:Concept,（海洋学--北太平洋）
ndc9:452.23,skos:Concept,（海洋学--南太平洋）
ndc9:452.24,skos:Concept,（海洋学--インド洋）
ndc9:452.25,skos:Concept,（海洋学--大西洋）
ndc9:452.251,skos:Concept,（海洋学--北大西洋）
ndc9:452.253,skos:Concept,（海洋学--バルト海）
ndc9:452.26,skos:Concept,（海洋学--地中海）
ndc9:452.27,skos:Concept,（海洋学--北極海）
ndc9:452.3,skos:Concept,海洋学--海水
ndc9:452.4,skos:Concept,海洋学--海氷．氷山
ndc9:452.5,skos:Concept,海洋学--波浪．波浪誌．風浪．うねり．津波
ndc9:452.6,skos:Concept,海洋学--潮汐．潮流：潮時，流速，海嘯
ndc9:452.7,skos:Concept,海洋学--海流
ndc9:452.8,skos:Concept,海洋学--海底地形．海溝．海淵．大陸棚
ndc9:452.9,skos:Concept,海洋学--陸水学．水文学
ndc9:452.93,skos:Concept,海洋学--陸水学．水文学--湖沼．湖沼学：沼沢，潟，池
ndc9:452.94,skos:Concept,海洋学--陸水学．水文学--河川．河川学：奔流，早瀬，滝
ndc9:452.95,skos:Concept,海洋学--陸水学．水文学--地下水．湧水：泉，オアシス，井戸
ndc9:452.96,skos:Concept,海洋学--陸水学．水文学--雪氷．雪氷学．氷河．氷河学
ndc9:453.07,skos:Concept,（地震学--人工地震）
ndc9:453.11,skos:Concept,地震学--数理地震学
ndc9:453.12,skos:Concept,地震学--物理地震学
ndc9:453.15,skos:Concept,地震学--統計地震学
ndc9:453.2,skos:Concept,地震学--地震誌．地震調査
ndc9:453.21,skos:Concept,（地震学--えびの地震 (1968)，東南海地震 (1944)，十勝沖地震 (1968)，南海道地震 (1946)，安政地震，東日本大震災 (2011)）
ndc9:453.211,skos:Concept,（地震学--北海道南西沖地震 (1993)）
ndc9:453.212,skos:Concept,（地震学--日本海中部地震 (1983)，岩手・宮城内陸地震 (2008)）
ndc9:453.213,skos:Concept,（地震学--関東大震災 (1923)）
ndc9:453.2141,skos:Concept,（地震学--新潟地震 (1964)，新潟県中越地震 (2004)，新潟県中越沖地震 (2007)）
ndc9:453.2143,skos:Concept,（地震学--能登半島地震 (2007)）
ndc9:453.2144,skos:Concept,（地震学--福井地震 (1948)）
ndc9:453.215,skos:Concept,（地震学--濃尾地震 (1891)，三河地震 (1945)）
ndc9:453.2152,skos:Concept,（地震学--松代群発地震，善光寺地震 (1847)，長野県北部地震 (2011)）
ndc9:453.216,skos:Concept,（地震学--阪神・淡路大震災 (1995)）
ndc9:453.2162,skos:Concept,（地震学--丹後地震 (1927)）
ndc9:453.2172,skos:Concept,（地震学--鳥取県西部地震 (2000)，鳥取地震 (1943)）
ndc9:453.2176,skos:Concept,（地震学--芸予地震 (2001)）
ndc9:453.22235,skos:Concept,（地震学--四川大地震 (2008)）
ndc9:453.2241,skos:Concept,（地震学--スマトラ沖地震 (2004)）
ndc9:453.2242,skos:Concept,（地震学--ジャワ島中部地震 (2006)）
ndc9:453.2257,skos:Concept,（地震学--パキスタン大地震 (2005)）
ndc9:453.25393,skos:Concept,（地震学--サンフランシスコ地震 (1906)）
ndc9:453.3,skos:Concept,地震学--地震観測．地震計
ndc9:453.38,skos:Concept,地震学--地震観測．地震計--地震予知
ndc9:453.4,skos:Concept,地震学--断層地震．地震津波
ndc9:453.5,skos:Concept,地震学--火山地震
ndc9:453.6,skos:Concept,地震学--陥落地震
ndc9:453.8,skos:Concept,地震学--火山学
ndc9:453.82,skos:Concept,地震学--火山学--火山誌
ndc9:453.82151,skos:Concept,（地震学--富士山宝永噴火 (1707)）
ndc9:453.9,skos:Concept,地震学--温泉学．間歇泉
ndc9:454.2,skos:Concept,地形学--地形輪廻
ndc9:454.3,skos:Concept,地形学--侵蝕地形［小地形］
ndc9:454.4,skos:Concept,地形学--構造地形．断層．褶曲
ndc9:454.5,skos:Concept,地形学--山岳．山脈．山塊．山地
ndc9:454.54,skos:Concept,地形学--山岳．山脈．山塊．山地--谷．段丘．分水界
ndc9:454.55,skos:Concept,地形学--山岳．山脈．山塊．山地--高原．盆地．丘陵
ndc9:454.6,skos:Concept,地形学--平原．扇状地．デルタ
ndc9:454.64,skos:Concept,地形学--平原．扇状地．デルタ--砂漠．砂丘
ndc9:454.65,skos:Concept,地形学--平原．扇状地．デルタ--ステップ．草原．ツンドラ．ジャングル
ndc9:454.66,skos:Concept,地形学--平原．扇状地．デルタ--洞窟．鐘乳洞［石灰洞］
ndc9:454.7,skos:Concept,地形学--大陸．島嶼．海岸線．潟．湾．岬
ndc9:454.9,skos:Concept,地形学--地形図誌．地形写真
ndc9:455.07,skos:Concept,（地質学--地質調査）
ndc9:455.1,skos:Concept,（地質学--日本列島）
ndc9:455.8,skos:Concept,地質学--内因的地質営力
ndc9:455.89,skos:Concept,地質学--内因的地質営力--地辷［山崩］
ndc9:455.9,skos:Concept,地質学--外因的地質営力
ndc9:456.2,skos:Concept,地史学．層位学--先カンブリア紀：始生代，原生代
ndc9:456.3,skos:Concept,地史学．層位学--古生代
ndc9:456.32,skos:Concept,地史学．層位学--古生代--カンブリア紀
ndc9:456.33,skos:Concept,地史学．層位学--古生代--オルドビス紀
ndc9:456.34,skos:Concept,地史学．層位学--古生代--シルル紀［ゴトランド紀］
ndc9:456.36,skos:Concept,地史学．層位学--古生代--デボン紀
ndc9:456.37,skos:Concept,地史学．層位学--古生代--石炭紀
ndc9:456.38,skos:Concept,地史学．層位学--古生代--二畳紀
ndc9:456.5,skos:Concept,地史学．層位学--中生代
ndc9:456.52,skos:Concept,地史学．層位学--中生代--三畳紀
ndc9:456.55,skos:Concept,地史学．層位学--中生代--ジュラ紀
ndc9:456.57,skos:Concept,地史学．層位学--中生代--白亜紀
ndc9:456.6,skos:Concept,地史学．層位学--新生代
ndc9:456.7,skos:Concept,地史学．層位学--第三紀
ndc9:456.71,skos:Concept,地史学．層位学--第三紀--古第三紀
ndc9:456.72,skos:Concept,地史学．層位学--古第三紀--暁新世
ndc9:456.73,skos:Concept,地史学．層位学--古第三紀--始新世
ndc9:456.74,skos:Concept,地史学．層位学--古第三紀--漸新世
ndc9:456.75,skos:Concept,地史学．層位学--第三紀--新第三紀
ndc9:456.76,skos:Concept,地史学．層位学--新第三紀--中新世
ndc9:456.77,skos:Concept,地史学．層位学--新第三紀--鮮新世
ndc9:456.8,skos:Concept,地史学．層位学--第四紀
ndc9:456.82,skos:Concept,地史学．層位学--第四紀--洪積世．氷河時代
ndc9:456.83,skos:Concept,地史学．層位学--第四紀--冲積世．後氷期
ndc9:456.89,skos:Concept,地史学．層位学--古地理学
ndc9:456.9,skos:Concept,地史学．層位学--各地の地層
ndc9:457.028,skos:Concept,（古生物学．化石--古生物学者）
ndc9:457.2,skos:Concept,古生物学．化石--化石誌
ndc9:457.3,skos:Concept,古生物学．化石--層位古生物学
ndc9:457.7,skos:Concept,古生物学．化石--古植物学．植物化石
ndc9:457.8,skos:Concept,古生物学．化石--古動物学．動物化石
ndc9:457.83,skos:Concept,古生物学．化石--古動物学．動物化石--有孔虫．腔腸動物
ndc9:457.84,skos:Concept,古生物学．化石--古動物学．動物化石--棘皮動物．腕足類．腹足類．弁鰓類．頭足類
ndc9:457.85,skos:Concept,古生物学．化石--古動物学．動物化石--節足動物
ndc9:457.87,skos:Concept,古生物学．化石--古動物学．動物化石--魚類．両棲類．爬虫類
ndc9:457.88,skos:Concept,古生物学．化石--古動物学．動物化石--鳥類
